lemRank,lemma,PoS,lemFreq,wordFreq,word,,Data Sourced From: www.wordfrequency.info
1522,light,j,62687,1190,lightest,,
2605,light,v,30928,2719,lighting,,
4257,lightly,r,15472,15472,lightly,,
4701,lightning,n,13272,13183,lightning,,
4701,lightning,n,13272,89,lightnings,,
521,light,n,185287,47928,lights,,
2605,light,v,30928,1248,lights,,
73,like,i,1583444,1583444,like,,
154,like,v,614691,516981,like,,
762,like,c,127828,127828,like,,
1346,like,j,70955,70955,like,,
1496,like,r,63748,63748,like,,
4768,like,n,12976,3355,like,,
154,like,v,614691,59976,liked,,
651,likely,j,148216,313,likelier,,
651,likely,j,148216,262,likeliest,,
4532,likelihood,n,14049,13969,likelihood,,
4532,likelihood,n,14049,80,likelihoods,,
651,likely,j,148216,147641,likely,,
2108,likely,r,41540,41540,likely,,
154,like,v,614691,33961,likes,,
4768,like,n,12976,9621,likes,,
4550,likewise,r,13985,13985,likewise,,
154,like,v,614691,3773,liking,,
4266,limb,n,15391,7262,limb,,
4266,limb,n,15391,8129,limbs,,
1451,limit,v,66220,18293,limit,,
1855,limit,n,48738,21134,limit,,
3036,limitation,n,25511,6354,limitation,,
3036,limitation,n,25511,19157,limitations,,
1451,limit,v,66220,34900,limited,,
2089,limited,j,42129,42129,limited,,
1451,limit,v,66220,5485,limiting,,
1451,limit,v,66220,7542,limits,,
1855,limit,n,48738,27604,limits,,
312,line,n,319492,232649,line,,
2837,line,v,27910,8875,line,,
2837,line,v,27910,13383,lined,,
312,line,n,319492,86843,lines,,
2837,line,v,27910,582,lines,,
2837,line,v,27910,5070,lining,,
1523,link,n,62629,38899,link,,
1719,link,v,53674,13107,link,,
1719,link,v,53674,26284,linked,,
1719,link,v,53674,7185,linking,,
1523,link,n,62629,23730,links,,
1719,link,v,53674,7098,links,,
3184,lion,n,23871,12942,lion,,
3184,lion,n,23871,10929,lions,,
1861,lip,n,48507,14131,lip,,
1861,lip,n,48507,34376,lips,,
660,list,n,146495,132213,list,,
2043,list,v,43341,8266,list,,
2043,list,v,43341,25143,listed,,
460,listen,v,208819,137925,listen,,
460,listen,v,208819,21384,listened,,
4889,listener,n,12445,4356,listener,,
4889,listener,n,12445,8089,listeners,,
460,listen,v,208819,44154,listening,,
460,listen,v,208819,5356,listens,,
2043,list,v,43341,3680,listing,,
660,list,n,146495,14282,lists,,
2043,list,v,43341,6252,lists,,
2605,light,v,30928,14472,lit,,
4023,literacy,n,16828,1091,literacies,,
4023,literacy,n,16828,15737,literacy,,
2215,literally,r,39094,39094,literally,,
3236,literary,j,23305,23305,literary,,
1773,literature,n,51523,50911,literature,,
1773,literature,n,51523,612,literatures,,
238,little,j,404660,403861,little,,
398,little,r,244049,244049,little,,
986,little,d,97858,97858,little,,
238,little,j,404660,188,littler,,
238,little,j,404660,611,littlest,,
209,live,v,450380,225055,live,,
1853,live,j,48836,48836,live,,
209,live,v,450380,88904,lived,,
4677,liver,n,13374,12607,liver,,
4677,liver,n,13374,767,livers,,
116,life,n,852257,132017,lives,,
209,live,v,450380,39481,lives,,
209,live,v,450380,96940,living,,
1527,living,n,62299,62124,living,,
2151,living,j,40560,40560,living,,
1527,living,n,62299,175,livings,,
480,local,j,200668,18,lo-cal,,
2419,load,v,34026,7698,load,,
3021,load,n,25620,17659,load,,
2419,load,v,34026,13605,loaded,,
2419,load,v,34026,12289,loading,,
2419,load,v,34026,434,loads,,
3021,load,n,25620,7961,loads,,
1672,loan,n,55348,28549,loan,,
1672,loan,n,55348,26799,loans,,
4299,lobby,n,15206,1265,lobbies,,
4299,lobby,n,15206,13941,lobby,,
480,local,j,200668,200650,local,,
4346,local,n,14975,5917,local,,
4346,local,n,14975,9058,locals,,
1858,locate,v,48581,10212,locate,,
1858,locate,v,48581,34829,located,,
1858,locate,v,48581,819,locates,,
1858,locate,v,48581,2721,locating,,
1367,location,n,69669,48136,location,,
1367,location,n,69669,21533,locations,,
2055,lock,v,43093,11233,lock,,
3908,lock,n,17526,11842,lock,,
2055,lock,v,43093,26758,locked,,
4923,locker,n,12368,10997,locker,,
4923,locker,n,12368,1371,lockers,,
2055,lock,v,43093,3651,locking,,
2055,lock,v,43093,1451,locks,,
3908,lock,n,17526,5684,locks,,
3660,log,n,19318,13020,log,,
3660,log,n,19318,10,logi,,
3129,logic,n,24470,24080,logic,,
4138,logical,j,16111,16111,logical,,
3129,logic,n,24470,390,logics,,
3660,log,n,19318,6288,logs,,
3899,lonely,j,17579,194,lonelier,,
3899,lonely,j,17579,318,loneliest,,
3899,lonely,j,17579,17067,lonely,,
284,long,r,345462,219956,long,,
285,long,j,345005,304483,long,,
1697,long,c,54354,54354,long,,
2035,long-term,j,43471,42767,long-term,,
3901,longtime,j,17574,3138,long-time,,
284,long,r,345462,123823,longer,,
285,long,j,345005,31804,longer,,
284,long,r,345462,1683,longest,,
285,long,j,345005,8718,longest,,
2035,long-term,j,43471,704,longterm,,
3901,longtime,j,17574,14436,longtime,,
81,look,v,1338475,631460,look,,
605,look,n,160145,144218,look,,
81,look,v,1338475,228813,looked,,
81,look,v,1338475,545,lookin,,
605,look,n,160145,3392,lookin,,
81,look,v,1338475,303570,looking,,
81,look,v,1338475,174087,looks,,
605,look,n,160145,12535,looks,,
4341,loop,n,14987,11953,loop,,
4341,loop,n,14987,3034,loops,,
3155,loose,j,24139,24139,loose,,
1583,Lord,n,59563,56371,lord,,
1583,Lord,n,59563,3192,lords,,
273,lose,v,351650,98897,lose,,
3919,loser,n,17479,10028,loser,,
3919,loser,n,17479,7451,losers,,
273,lose,v,351650,11827,loses,,
273,lose,v,351650,52271,losing,,
846,loss,n,114630,90740,loss,,
846,loss,n,114630,23890,losses,,
273,lose,v,351650,188655,lost,,
2637,lost,j,30362,30362,lost,,
216,lot,n,437545,436374,lot,,
974,lot,r,99278,99278,lot,,
216,lot,n,437545,1171,lots,,
1501,lots,p,63604,63604,lots,,
3336,loud,j,22276,13627,loud,,
3544,loud,r,20340,20340,loud,,
3336,loud,j,22276,7282,louder,,
3336,loud,j,22276,1367,loudest,,
233,love,v,417532,291899,love,,
466,love,n,206700,204394,love,,
233,love,v,417532,80254,loved,,
2671,lovely,j,29696,192,lovelier,,
2671,lovely,j,29696,435,loveliest,,
2671,lovely,j,29696,29069,lovely,,
2963,lover,n,26282,15480,lover,,
2963,lover,n,26282,10802,lovers,,
233,love,v,417532,35268,loves,,
466,love,n,206700,2306,loves,,
233,love,v,417532,10111,loving,,
4795,loving,j,12868,12868,loving,,
410,low,j,237027,130830,low,,
410,low,j,237027,90630,lower,,
2347,lower,v,35791,15935,lower,,
2347,lower,v,35791,10514,lowered,,
2347,lower,v,35791,5927,lowering,,
2347,lower,v,35791,3415,lowers,,
410,low,j,237027,15567,lowest,,
4867,loyal,j,12539,12539,loyal,,
4356,loyalty,n,14935,1705,loyalties,,
4356,loyalty,n,14935,13230,loyalty,,
1798,luck,n,50589,50538,luck,,
1726,lucky,j,53231,558,luckier,,
1726,lucky,j,53231,933,luckiest,,
1798,luck,n,50589,51,lucks,,
1726,lucky,j,53231,51740,lucky,,
1698,lunch,n,54300,50901,lunch,,
1698,lunch,n,54300,3399,lunches,,
3351,lung,n,22170,11209,lung,,
3351,lung,n,22170,10961,lungs,,
717,lie,v,135712,45176,lying,,
3925,lyrics,n,17443,1937,lyric,,
3925,lyrics,n,17443,15506,lyrics,,
215,money,n,437583,20,m-o-n-e-y,,
1116,machine,n,87156,7,ma-chine,,
3583,ma'am,n,19916,19899,ma'am,,
3583,ma'am,n,19916,17,ma'ams,,
1116,machine,n,87156,59607,machine,,
1116,machine,n,87156,27542,machines,,
2160,mad,j,40286,39835,mad,,
2160,mad,j,40286,393,madder,,
2160,mad,j,40286,58,maddest,,
50,make,v,2290830,706697,made,,
1273,magazine,n,75615,59372,magazine,,
1273,magazine,n,75615,16243,magazines,,
3237,magic,j,23302,23302,magic,,
3382,magic,n,21888,21764,magic,,
4866,magical,j,12544,12544,magical,,
3382,magic,n,21888,124,magics,,
4324,magnitude,n,15074,14211,magnitude,,
4324,magnitude,n,15074,863,magnitudes,,
2587,mail,n,31141,30426,mail,,
2587,mail,n,31141,715,mails,,
928,main,j,103803,103803,main,,
3489,mainstream,j,20766,59,main-stream,,
3087,mainly,r,24910,24910,mainly,,
3489,mainstream,j,20766,20707,mainstream,,
1075,maintain,v,90737,45615,maintain,,
1075,maintain,v,90737,18227,maintained,,
1075,maintain,v,90737,17625,maintaining,,
1075,maintain,v,90737,9270,maintains,,
3478,maintenance,n,20861,20861,maintenance,,
3151,major,n,24191,1876,maj,,
551,major,j,175432,175432,major,,
3151,major,n,24191,14817,major,,
1077,majority,n,90548,2168,majorities,,
1077,majority,n,90548,88380,majority,,
3151,major,n,24191,7498,majors,,
50,make,v,2290830,1023483,make,,
3459,makeup,n,21035,2765,make-up,,
3459,makeup,n,21035,38,make-ups,,
50,make,v,2290830,13,maked,,
50,make,v,2290830,27,makeing,,
2740,maker,n,28989,13999,maker,,
2740,maker,n,28989,14990,makers,,
50,make,v,2290830,262880,makes,,
50,make,v,2290830,261,maketh,,
3459,makeup,n,21035,18117,makeup,,
3459,makeup,n,21035,115,makeups,,
50,make,v,2290830,297469,making,,
1776,male,j,51453,51453,male,,
1827,male,n,49791,27238,male,,
1827,male,n,49791,22553,males,,
3469,mall,n,20944,17385,mall,,
3469,mall,n,20944,3559,malls,,
2609,mama,n,30857,30200,mama,,
2609,mama,n,30857,657,mamas,,
95,man,n,1091176,741815,man,,
992,manage,v,97135,33466,manage,,
992,manage,v,97135,45862,managed,,
1040,management,n,93289,93071,management,,
1040,management,n,93289,218,managements,,
1062,manager,n,91527,66289,manager,,
1062,manager,n,91527,25238,managers,,
992,manage,v,97135,8442,manages,,
992,manage,v,97135,9365,managing,,
3550,mandate,n,20285,15348,mandate,,
3550,mandate,n,20285,4935,mandates,,
4246,manipulate,v,15513,6606,manipulate,,
4246,manipulate,v,15513,5072,manipulated,,
4246,manipulate,v,15513,556,manipulates,,
4246,manipulate,v,15513,3279,manipulating,,
1901,manner,n,47282,40723,manner,,
1901,manner,n,47282,6559,manners,,
95,man,n,1091176,870,mans,,
2832,manufacturer,n,27966,10968,manufacturer,,
2832,manufacturer,n,27966,16998,manufacturers,,
3455,manufacturing,n,21096,21096,manufacturing,,
113,many,d,903833,903830,many,,
1614,map,n,58218,40057,map,,
1614,map,n,58218,18161,maps,,
1115,march,n,87215,85654,march,,
3942,march,v,17363,5609,march,,
3942,march,v,17363,6282,marched,,
1115,march,n,87215,1555,marches,,
3942,march,v,17363,1206,marches,,
1115,march,n,87215,6,marching,,
3942,march,v,17363,4266,marching,,
3326,margin,n,22417,14439,margin,,
3326,margin,n,22417,7978,margins,,
3755,marijuana,n,18607,18607,marijuana,,
2979,marine,j,26088,26088,marine,,
4605,Marine,n,13677,1868,marine,,
4605,Marine,n,13677,11809,marines,,
1932,mark,v,46427,15054,mark,,
2234,mark,n,38593,24081,mark,,
1932,mark,v,46427,19802,marked,,
4669,marker,n,13409,6976,marker,,
4669,marker,n,13409,6433,markers,,
453,market,n,210848,163660,market,,
3062,market,v,25191,19099,market,,
3062,market,v,25191,3218,marketed,,
2097,marketing,n,41781,41781,marketing,,
3062,market,v,25191,2543,marketing,,
453,market,n,210848,47188,markets,,
3062,market,v,25191,331,markets,,
1932,mark,v,46427,4683,marking,,
1932,mark,v,46427,6888,marks,,
2234,mark,n,38593,14512,marks,,
1006,marriage,n,95885,86720,marriage,,
1006,marriage,n,95885,9165,marriages,,
1261,marry,v,76412,42609,married,,
1669,married,j,55629,55629,married,,
1261,marry,v,76412,1505,marries,,
1261,marry,v,76412,26723,marry,,
1261,marry,v,76412,5575,marrying,,
3341,mask,n,22256,15622,mask,,
3341,mask,n,22256,6634,masks,,
2113,mass,n,41453,29434,mass,,
2358,mass,j,35566,35564,mass,,
2113,mass,n,41453,12019,masses,,
1904,massive,j,47167,47167,massive,,
1397,master,n,68182,52900,master,,
1397,master,n,68182,15282,masters,,
2012,match,v,44314,24167,match,,
2455,match,n,33368,26150,match,,
2012,match,v,44314,10033,matched,,
2012,match,v,44314,6189,matches,,
2455,match,n,33368,7218,matches,,
2012,match,v,44314,3925,matching,,
3702,mate,n,19036,14807,mate,,
772,material,n,126254,73702,material,,
772,material,n,126254,52552,materials,,
3702,mate,n,19036,4229,mates,,
2631,math,n,30465,30465,math,,
4160,mathematics,n,15994,15994,mathematics,,
575,matter,n,167351,128116,matter,,
1306,matter,v,73171,55639,matter,,
3317,matter,d,22486,22486,matter,,
1306,matter,v,73171,6147,mattered,,
1306,matter,v,73171,143,mattering,,
575,matter,n,167351,39235,matters,,
1306,matter,v,73171,11242,matters,,
3735,maximum,j,18764,18764,maximum,,
127,may,v,757742,757742,may,,
1096,NULL,n,88994,88994,may,,
251,maybe,r,374325,374325,maybe,,
1775,mayor,n,51481,48632,mayor,,
1775,mayor,n,51481,2849,mayors,,
41,me,p,2638743,2638743,me,,
1871,meal,n,48158,29437,meal,,
1871,meal,n,48158,18721,meals,,
130,mean,v,748840,471179,mean,,
1392,mean,n,68411,4381,mean,,
2135,mean,j,40927,39533,mean,,
2135,mean,j,40927,697,meaner,,
2135,mean,j,40927,697,meanest,,
130,mean,v,748840,24428,meaning,,
1678,meaning,n,55014,47168,meaning,,
3508,meaningful,j,20614,20614,meaningful,,
1678,meaning,n,55014,7846,meanings,,
130,mean,v,748840,161683,means,,
1392,mean,n,68411,64030,means,,
130,mean,v,748840,91547,meant,,
4592,meantime,n,13763,13763,meantime,,
2081,meanwhile,r,42307,42307,meanwhile,,
1032,measure,n,93952,43057,measure,,
1535,measure,v,61601,21085,measure,,
1535,measure,v,61601,24734,measured,,
3192,measurement,n,23736,12509,measurement,,
3192,measurement,n,23736,11227,measurements,,
1032,measure,n,93952,50892,measures,,
1535,measure,v,61601,4925,measures,,
1535,measure,v,61601,10857,measuring,,
1934,meat,n,46401,42866,meat,,
1934,meat,n,46401,3535,meats,,
4470,mechanic,n,14340,4749,mechanic,,
4352,mechanical,j,14945,14945,mechanical,,
4470,mechanic,n,14340,9591,mechanics,,
2539,mechanism,n,32060,17792,mechanism,,
2539,mechanism,n,32060,14268,mechanisms,,
3967,medal,n,17200,12154,medal,,
3967,medal,n,17200,5046,medals,,
707,medical,j,136850,357,medi-cal,,
595,media,n,162177,161989,media,,
595,media,n,162177,188,medias,,
707,medical,j,136850,136493,medical,,
3121,medication,n,24549,15446,medication,,
3121,medication,n,24549,9103,medications,,
1645,medicine,n,56814,50777,medicine,,
1645,medicine,n,56814,6037,medicines,,
3613,medium,n,19713,18315,medium,,
4289,medium,j,15296,15296,medium,,
3613,medium,n,19713,1398,mediums,,
294,meet,v,333954,154553,meet,,
294,meet,v,333954,37988,meeting,,
850,meeting,n,114209,80457,meeting,,
850,meeting,n,114209,33752,meetings,,
294,meet,v,333954,16266,meets,,
3695,melt,v,19071,7469,melt,,
3695,melt,v,19071,5856,melted,,
3695,melt,v,19071,3489,melting,,
3695,melt,v,19071,2257,melts,,
341,member,n,292596,101473,member,,
341,member,n,292596,191123,members,,
3449,membership,n,21172,20056,membership,,
3449,membership,n,21172,1116,memberships,,
3283,memorial,n,22884,21535,memorial,,
3283,memorial,n,22884,1349,memorials,,
962,memory,n,100235,33138,memories,,
962,memory,n,100235,67097,memory,,
95,man,n,1091176,348491,men,,
1579,mental,j,59701,59701,mental,,
4557,mentally,r,13939,13939,mentally,,
818,mention,v,119033,45431,mention,,
4671,mention,n,13404,11857,mention,,
818,mention,v,119033,62345,mentioned,,
818,mention,v,119033,5675,mentioning,,
818,mention,v,119033,5582,mentions,,
4671,mention,n,13404,1547,mentions,,
4519,mentor,n,14114,9535,mentor,,
4519,mentor,n,14114,4578,mentors,,
2902,menu,n,27113,23251,menu,,
2902,menu,n,27113,3862,menus,,
5027,merchant,n,11955,6071,merchant,,
5027,merchant,n,11955,5884,merchants,,
4307,mercy,n,15139,483,mercies,,
4307,mercy,n,15139,14656,mercy,,
3199,mere,j,23631,23264,mere,,
2140,merely,r,40843,40843,merely,,
3199,mere,j,23631,367,merest,,
4696,merit,n,13286,7512,merit,,
4696,merit,n,13286,5774,merits,,
527,myself,p,183232,163,meself,,
2655,mess,n,29961,29038,mess,,
3715,mess,v,18949,7438,mess,,
748,message,n,129799,98485,message,,
748,message,n,129799,31314,messages,,
3715,mess,v,18949,6251,messed,,
2655,mess,n,29961,923,messes,,
3715,mess,v,18949,638,messes,,
3715,mess,v,18949,4622,messing,,
294,meet,v,333954,125147,met,,
1942,metal,n,46260,40510,metal,,
1942,metal,n,46260,5750,metals,,
4361,metaphor,n,14916,10789,metaphor,,
4361,metaphor,n,14916,4127,metaphors,,
3426,meter,n,21425,7807,meter,,
3426,meter,n,21425,13618,meters,,
911,method,n,105544,54899,method,,
911,method,n,105544,50645,methods,,
2891,Mexican,j,27233,27233,mexican,,
2801,mouse,n,28329,12739,mice,,
3622,midnight,n,19599,26,mid-night,,
1039,middle,j,93428,93428,middle,,
1318,middle,n,72563,72406,middle,,
1318,middle,n,72563,157,middles,,
3622,midnight,n,19599,19530,midnight,,
3622,midnight,n,19599,43,midnights,,
4824,midst,n,12746,12746,midst,,
182,might,v,521992,521992,might,,
4793,migration,n,12885,11754,migration,,
4793,migration,n,12885,1131,migrations,,
4397,mild,j,14741,13291,mild,,
4397,mild,j,14741,1179,milder,,
4397,mild,j,14741,271,mildest,,
790,mile,n,122899,24040,mile,,
790,mile,n,122899,98859,miles,,
3864,military,n,17849,843,militaries,,
589,military,j,163555,163555,military,,
3864,military,n,17849,17006,military,,
2211,milk,n,39204,38952,milk,,
2211,milk,n,39204,252,milks,,
4181,mill,n,15859,12313,mill,,
4181,mill,n,15859,30,milli,,
516,million,m,188521,163158,million,,
548,million,n,175586,140954,million,,
516,million,m,188521,25363,millions,,
548,million,n,175586,34632,millions,,
4181,mill,n,15859,3516,mills,,
438,mind,n,220441,188684,mind,,
1517,mind,v,62869,58580,mind,,
1517,mind,v,62869,2697,minded,,
1517,mind,v,62869,1196,minding,,
438,mind,n,220441,31757,minds,,
1517,mind,v,62869,396,minds,,
1624,mine,p,58009,58009,mine,,
2511,mine,n,32473,24415,mine,,
2511,mine,n,32473,8058,mines,,
4500,minimum,n,14187,412,minima,,
4635,minimal,j,13549,13549,minimal,,
4404,minimize,v,14707,296,minimise,,
4404,minimize,v,14707,51,minimised,,
4404,minimize,v,14707,21,minimises,,
4404,minimize,v,14707,79,minimising,,
4404,minimize,v,14707,9300,minimize,,
4404,minimize,v,14707,1706,minimized,,
4404,minimize,v,14707,1018,minimizes,,
4404,minimize,v,14707,2236,minimizing,,
3609,minimum,j,19720,19720,minimum,,
4500,minimum,n,14187,13244,minimum,,
4500,minimum,n,14187,531,minimums,,
1576,minister,n,59752,51380,minister,,
1576,minister,n,59752,8372,ministers,,
3044,ministry,n,25434,3641,ministries,,
3044,ministry,n,25434,21793,ministry,,
2718,minor,j,29172,29172,minor,,
1873,minority,n,48052,13349,minorities,,
1873,minority,n,48052,34703,minority,,
326,minute,n,306541,91856,minute,,
326,minute,n,306541,6,minuted,,
326,minute,n,306541,214678,minutes,,
3337,miracle,n,22275,16144,miracle,,
3337,miracle,n,22275,6131,miracles,,
2207,mirror,n,39284,31388,mirror,,
2207,mirror,n,39284,7896,mirrors,,
596,miss,v,162066,63607,miss,,
1760,Miss,n,51928,50263,miss,,
596,miss,v,162066,49898,missed,,
596,miss,v,162066,5643,misses,,
1760,Miss,n,51928,1665,misses,,
2823,missile,n,28086,15384,missile,,
2823,missile,n,28086,12702,missiles,,
596,miss,v,162066,42918,missing,,
3166,missing,j,24015,24015,missing,,
1183,mission,n,81524,68986,mission,,
1183,mission,n,81524,12538,missions,,
1283,mistake,n,74643,48636,mistake,,
1283,mistake,n,74643,26007,mistakes,,
2091,mix,v,42079,14932,mix,,
2901,mix,n,27117,25428,mix,,
2091,mix,v,42079,20262,mixed,,
4755,mixed,j,13032,13032,mixed,,
2091,mix,v,42079,1301,mixes,,
2901,mix,n,27117,1689,mixes,,
2091,mix,v,42079,5584,mixing,,
2997,mixture,n,25895,24322,mixture,,
2997,mixture,n,25895,1573,mixtures,,
4988,mm,u,12103,12103,mm,,
2640,mm-hmm,u,30339,30339,mm-hmm,,
4614,mmm,u,13644,13644,mmm,,
393,moment,n,246362,14,mo-ment,,
3072,mobile,j,25095,25095,mobile,,
2526,mode,n,32229,24696,mode,,
505,model,n,191448,131262,model,,
4558,model,v,13935,4428,model,,
4558,model,v,13935,4769,modeled,,
4558,model,v,13935,3608,modeling,,
4558,model,v,13935,406,modelled,,
4558,model,v,13935,404,modelling,,
505,model,n,191448,60186,models,,
4558,model,v,13935,320,models,,
3530,moderate,j,20421,20421,moderate,,
1154,modern,j,83945,83945,modern,,
2526,mode,n,32229,7533,modes,,
3878,modest,j,17749,17749,modest,,
4157,modify,v,16000,7137,modified,,
4157,modify,v,16000,528,modifies,,
4157,modify,v,16000,6174,modify,,
